order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-08139,2022-03-14,2022,Q1,3,March,Europe,Italy,Electronics,Smartphones,Corporate,1,643.02,643.02,469.37,173.65,27.0
ORD-08563,2022-03-14,2022,Q1,3,March,Europe,Spain,Electronics,Accessories,Consumer,1,36.53,36.53,30.27,6.26,17.15
ORD-04075,2022-03-15,2022,Q1,3,March,Latin America,Brazil,Furniture,Storage,Corporate,2,349.55,699.1,438.81,260.29,37.23
ORD-03679,2022-03-15,2022,Q1,3,March,Asia Pacific,China,Furniture,Storage,Government,2,222.08,444.16,329.17,114.99,25.89
ORD-04124,2022-03-15,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Smartphones,Corporate,4,1105.98,4423.92,3514.56,909.36,20.56
ORD-05947,2022-03-15,2022,Q1,3,March,Europe,Spain,Clothing,Sportswear,Small Business,1,102.98,102.98,47.7,55.28,53.68
ORD-07442,2022-03-15,2022,Q1,3,March,North America,Canada,Furniture,Lighting,Consumer,1,30.32,30.32,17.22,13.1,43.21
ORD-03938,2022-03-15,2022,Q1,3,March,Europe,United Kingdom,Clothing,Sportswear,Small Business,1,91.12,91.12,51.72,39.4,43.24
ORD-04000,2022-03-15,2022,Q1,3,March,North America,Mexico,Furniture,Office Chairs,Government,1,588.34,588.34,328.8,259.54,44.11
ORD-01632,2022-03-15,2022,Q1,3,March,Latin America,Argentina,Clothing,Accessories,Government,1,87.09,87.09,46.37,40.72,46.76
ORD-02338,2022-03-15,2022,Q1,3,March,North America,Canada,Electronics,Accessories,Small Business,1,74.24,74.24,52.72,21.52,28.99
ORD-08699,2022-03-15,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Corporate,1,65.32,65.32,54.93,10.39,15.9
ORD-00638,2022-03-15,2022,Q1,3,March,Asia Pacific,South Korea,Furniture,Lighting,Small Business,1,27.5,27.5,18.98,8.52,30.99
ORD-09228,2022-03-15,2022,Q1,3,March,Latin America,Argentina,Furniture,Storage,Corporate,3,111.94,335.82,214.88,120.94,36.01
ORD-07985,2022-03-15,2022,Q1,3,March,Europe,Germany,Furniture,Lighting,Small Business,1,101.4,101.4,59.39,42.01,41.43
ORD-05826,2022-03-15,2022,Q1,3,March,North America,Canada,Clothing,Formal Wear,Corporate,1,155.16,155.16,84.48,70.68,45.55
ORD-09318,2022-03-15,2022,Q1,3,March,North America,Mexico,Furniture,Lighting,Small Business,1,111.22,111.22,64.35,46.87,42.14
ORD-03082,2022-03-15,2022,Q1,3,March,Europe,United Kingdom,Electronics,Laptops,Government,3,1966.55,5899.65,4863.45,1036.2,17.56
ORD-05236,2022-03-15,2022,Q1,3,March,Europe,Italy,Furniture,Storage,Consumer,1,71.98,71.98,41.99,29.99,41.67
ORD-04973,2022-03-15,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Pens & Markers,Small Business,1,3.41,3.41,1.8,1.61,47.13
ORD-08213,2022-03-15,2022,Q1,3,March,Asia Pacific,Australia,Electronics,Tablets,Government,1,915.82,915.82,742.97,172.85,18.87
ORD-00711,2022-03-15,2022,Q1,3,March,North America,Mexico,Clothing,Casual Wear,Corporate,2,45.1,90.2,37.89,52.31,57.99
ORD-02259,2022-03-16,2022,Q1,3,March,North America,United States,Office Supplies,Organizers,Consumer,1,4.71,4.71,2.92,1.79,38.04
ORD-04522,2022-03-16,2022,Q1,3,March,Latin America,Chile,Clothing,Accessories,Government,1,119.32,119.32,60.04,59.28,49.68
ORD-05263,2022-03-16,2022,Q1,3,March,North America,United States,Clothing,Casual Wear,Government,1,78.76,78.76,36.44,42.32,53.73
ORD-06968,2022-03-16,2022,Q1,3,March,Europe,Germany,Office Supplies,Printers & Ink,Government,1,162.64,162.64,91.83,70.81,43.54
ORD-05098,2022-03-16,2022,Q1,3,March,Latin America,Brazil,Clothing,Formal Wear,Small Business,1,156.78,156.78,60.47,96.31,61.43
ORD-09067,2022-03-16,2022,Q1,3,March,Europe,France,Furniture,Office Chairs,Corporate,1,194.56,194.56,122.82,71.74,36.87
ORD-02416,2022-03-17,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Organizers,Corporate,5,33.34,166.7,92.07,74.63,44.77
ORD-01217,2022-03-17,2022,Q1,3,March,North America,Canada,Office Supplies,Pens & Markers,Government,1,32.62,32.62,15.21,17.41,53.36
ORD-09294,2022-03-17,2022,Q1,3,March,North America,Mexico,Clothing,Formal Wear,Corporate,1,225.45,225.45,88.23,137.22,60.86
ORD-05585,2022-03-17,2022,Q1,3,March,North America,Canada,Electronics,Laptops,Consumer,1,394.21,394.21,317.67,76.54,19.41
ORD-04069,2022-03-17,2022,Q1,3,March,Asia Pacific,India,Electronics,Smartphones,Corporate,2,683.28,1366.56,994.32,372.24,27.24
ORD-09113,2022-03-17,2022,Q1,3,March,Asia Pacific,China,Furniture,Lighting,Small Business,1,64.19,64.19,40.91,23.28,36.27
ORD-00186,2022-03-17,2022,Q1,3,March,Latin America,Argentina,Furniture,Office Chairs,Government,1,408.89,408.89,303.09,105.8,25.88
ORD-08325,2022-03-18,2022,Q1,3,March,Latin America,Argentina,Electronics,Tablets,Small Business,1,284.53,284.53,208.01,76.52,26.89
ORD-04095,2022-03-18,2022,Q1,3,March,North America,United States,Electronics,Tablets,Government,1,855.67,855.67,688.87,166.8,19.49
ORD-07206,2022-03-18,2022,Q1,3,March,Latin America,Chile,Office Supplies,Paper & Notebooks,Small Business,1,13.99,13.99,7.55,6.44,46.03
ORD-04831,2022-03-18,2022,Q1,3,March,Latin America,Brazil,Clothing,Casual Wear,Consumer,2,37.35,74.7,33.39,41.31,55.29
ORD-03173,2022-03-18,2022,Q1,3,March,North America,Mexico,Furniture,Desks,Government,1,385.82,385.82,247.54,138.28,35.84
ORD-03745,2022-03-18,2022,Q1,3,March,Europe,Spain,Clothing,Accessories,Government,1,25.16,25.16,12.84,12.32,48.96
ORD-00235,2022-03-18,2022,Q1,3,March,North America,Canada,Clothing,Casual Wear,Small Business,1,12.72,12.72,5.83,6.89,54.2
ORD-05546,2022-03-18,2022,Q1,3,March,North America,Canada,Furniture,Office Chairs,Consumer,1,274.92,274.92,159.31,115.61,42.05
ORD-07671,2022-03-18,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Organizers,Small Business,2,41.4,82.8,49.14,33.66,40.65
ORD-05740,2022-03-19,2022,Q1,3,March,North America,Canada,Furniture,Desks,Small Business,1,479.35,479.35,287.66,191.69,39.99
ORD-04424,2022-03-19,2022,Q1,3,March,Asia Pacific,China,Clothing,Accessories,Small Business,2,50.44,100.88,42.3,58.58,58.07
ORD-01600,2022-03-19,2022,Q1,3,March,Latin America,Chile,Electronics,Laptops,Corporate,4,2216.26,8865.04,7289.97,1575.07,17.77
ORD-05530,2022-03-19,2022,Q1,3,March,North America,Mexico,Clothing,Casual Wear,Government,1,150.6,150.6,77.91,72.69,48.27
ORD-03967,2022-03-19,2022,Q1,3,March,North America,Mexico,Office Supplies,Pens & Markers,Corporate,1,27.27,27.27,14.41,12.86,47.14
ORD-05415,2022-03-20,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Printers & Ink,Consumer,1,58.08,58.08,28.57,29.51,50.81
ORD-01104,2022-03-20,2022,Q1,3,March,Europe,France,Electronics,Smartphones,Government,4,742.91,2971.64,2440.23,531.41,17.88
ORD-03496,2022-03-20,2022,Q1,3,March,Latin America,Brazil,Office Supplies,Organizers,Government,1,54.2,54.2,30.74,23.46,43.28
ORD-07081,2022-03-20,2022,Q1,3,March,North America,Mexico,Furniture,Desks,Small Business,1,363.86,363.86,208.6,155.26,42.67
ORD-05712,2022-03-20,2022,Q1,3,March,North America,Mexico,Clothing,Formal Wear,Corporate,6,179.31,1075.86,385.45,690.41,64.17
ORD-09109,2022-03-20,2022,Q1,3,March,Asia Pacific,Australia,Clothing,Casual Wear,Government,1,42.79,42.79,20.49,22.3,52.11
ORD-01606,2022-03-20,2022,Q1,3,March,Latin America,Brazil,Furniture,Storage,Small Business,1,75.55,75.55,55.09,20.46,27.08
ORD-05100,2022-03-21,2022,Q1,3,March,Asia Pacific,Australia,Office Supplies,Organizers,Corporate,1,13.83,13.83,7.68,6.15,44.49
ORD-02269,2022-03-21,2022,Q1,3,March,Latin America,Brazil,Furniture,Desks,Government,1,358.4,358.4,233.58,124.82,34.83
ORD-01374,2022-03-21,2022,Q1,3,March,North America,United States,Furniture,Lighting,Consumer,1,72.21,72.21,47.01,25.2,34.9
ORD-02945,2022-03-21,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Tablets,Consumer,2,254.31,508.62,390.04,118.58,23.31
ORD-09754,2022-03-21,2022,Q1,3,March,Latin America,Chile,Clothing,Sportswear,Government,2,103.88,207.76,89.03,118.73,57.15
ORD-08610,2022-03-21,2022,Q1,3,March,Europe,United Kingdom,Electronics,Smartphones,Government,3,773.48,2320.44,1904.41,416.03,17.93
ORD-02401,2022-03-21,2022,Q1,3,March,Latin America,Chile,Office Supplies,Pens & Markers,Small Business,1,7.92,7.92,3.9,4.02,50.75
ORD-02919,2022-03-21,2022,Q1,3,March,North America,United States,Electronics,Tablets,Corporate,1,290.31,290.31,222.3,68.01,23.43
ORD-01580,2022-03-21,2022,Q1,3,March,Europe,Spain,Furniture,Lighting,Consumer,1,75.6,75.6,43.27,32.33,42.76
ORD-06077,2022-03-21,2022,Q1,3,March,Asia Pacific,South Korea,Clothing,Accessories,Small Business,1,37.15,37.15,21.69,15.46,41.61
ORD-00218,2022-03-21,2022,Q1,3,March,Europe,France,Clothing,Formal Wear,Consumer,2,49.54,99.08,51.2,47.88,48.33
ORD-02591,2022-03-22,2022,Q1,3,March,Europe,Germany,Clothing,Casual Wear,Government,3,162.55,487.65,209.05,278.6,57.13
ORD-08265,2022-03-22,2022,Q1,3,March,Europe,Italy,Clothing,Accessories,Corporate,3,28.26,84.78,41.47,43.31,51.08
ORD-06591,2022-03-22,2022,Q1,3,March,Asia Pacific,China,Office Supplies,Paper & Notebooks,Small Business,1,28.58,28.58,16.41,12.17,42.57
ORD-08496,2022-03-22,2022,Q1,3,March,North America,Mexico,Furniture,Storage,Government,6,242.56,1455.36,858.89,596.47,40.98
ORD-05417,2022-03-22,2022,Q1,3,March,Europe,Germany,Office Supplies,Paper & Notebooks,Consumer,1,3.08,3.08,1.9,1.18,38.22
ORD-07997,2022-03-22,2022,Q1,3,March,Europe,Spain,Furniture,Desks,Government,1,1394.05,1394.05,934.9,459.15,32.94
ORD-07217,2022-03-22,2022,Q1,3,March,Asia Pacific,China,Office Supplies,Paper & Notebooks,Small Business,1,4.54,4.54,2.2,2.34,51.55
ORD-08493,2022-03-22,2022,Q1,3,March,Europe,France,Furniture,Lighting,Small Business,1,102.01,102.01,76.24,25.77,25.26
ORD-07137,2022-03-22,2022,Q1,3,March,Europe,Spain,Office Supplies,Organizers,Government,3,62.38,187.14,99.82,87.32,46.66
ORD-03647,2022-03-22,2022,Q1,3,March,North America,Canada,Furniture,Lighting,Small Business,1,114.0,114.0,67.56,46.44,40.74
ORD-03328,2022-03-22,2022,Q1,3,March,North America,United States,Clothing,Sportswear,Consumer,1,63.54,63.54,31.16,32.38,50.96
ORD-02826,2022-03-23,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Pens & Markers,Consumer,3,10.3,30.9,15.46,15.44,49.98
ORD-08516,2022-03-23,2022,Q1,3,March,North America,Mexico,Furniture,Storage,Corporate,1,83.71,83.71,60.66,23.05,27.53
ORD-08276,2022-03-23,2022,Q1,3,March,Asia Pacific,South Korea,Furniture,Lighting,Corporate,2,63.51,127.02,73.24,53.78,42.34
ORD-04129,2022-03-23,2022,Q1,3,March,Europe,Italy,Clothing,Formal Wear,Government,1,201.29,201.29,88.03,113.26,56.27
ORD-04078,2022-03-23,2022,Q1,3,March,Europe,Germany,Furniture,Lighting,Corporate,1,84.56,84.56,56.77,27.79,32.87
ORD-07159,2022-03-23,2022,Q1,3,March,Latin America,Chile,Furniture,Office Chairs,Government,1,683.39,683.39,491.44,191.95,28.09
ORD-01012,2022-03-23,2022,Q1,3,March,Latin America,Colombia,Furniture,Storage,Small Business,7,148.01,1036.07,574.49,461.58,44.55
ORD-08279,2022-03-23,2022,Q1,3,March,North America,Canada,Office Supplies,Paper & Notebooks,Government,1,43.13,43.13,25.5,17.63,40.87
ORD-09769,2022-03-24,2022,Q1,3,March,Asia Pacific,Japan,Furniture,Desks,Small Business,7,698.78,4891.46,2837.85,2053.61,41.98
ORD-02990,2022-03-24,2022,Q1,3,March,Europe,Spain,Office Supplies,Pens & Markers,Consumer,3,1.51,4.53,2.27,2.26,49.93
ORD-05763,2022-03-24,2022,Q1,3,March,Latin America,Argentina,Furniture,Lighting,Consumer,5,42.12,210.6,119.59,91.01,43.21
ORD-01927,2022-03-24,2022,Q1,3,March,Europe,Spain,Furniture,Storage,Small Business,1,70.24,70.24,48.41,21.83,31.08
ORD-08877,2022-03-24,2022,Q1,3,March,Asia Pacific,Australia,Office Supplies,Pens & Markers,Consumer,1,9.65,9.65,5.95,3.7,38.33
ORD-08008,2022-03-24,2022,Q1,3,March,North America,United States,Furniture,Desks,Government,1,1131.43,1131.43,661.4,470.03,41.54
ORD-01630,2022-03-24,2022,Q1,3,March,Asia Pacific,Australia,Clothing,Accessories,Small Business,1,20.73,20.73,7.28,13.45,64.88
ORD-01097,2022-03-24,2022,Q1,3,March,Asia Pacific,China,Electronics,Smartphones,Small Business,1,304.17,304.17,239.33,64.84,21.32
ORD-04033,2022-03-24,2022,Q1,3,March,Latin America,Chile,Office Supplies,Paper & Notebooks,Corporate,1,24.26,24.26,15.72,8.54,35.22
ORD-08122,2022-03-24,2022,Q1,3,March,Europe,Spain,Electronics,Laptops,Small Business,1,603.98,603.98,438.47,165.51,27.4
ORD-06290,2022-03-25,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Pens & Markers,Government,1,4.97,4.97,3.1,1.87,37.54
ORD-01542,2022-03-25,2022,Q1,3,March,Latin America,Argentina,Electronics,Tablets,Small Business,1,257.34,257.34,184.34,73.0,28.37
ORD-03042,2022-03-25,2022,Q1,3,March,Latin America,Chile,Clothing,Accessories,Small Business,6,38.79,232.74,97.55,135.19,58.09
ORD-04273,2022-03-25,2022,Q1,3,March,Europe,Germany,Clothing,Formal Wear,Small Business,1,127.52,127.52,57.15,70.37,55.18
ORD-07778,2022-03-25,2022,Q1,3,March,North America,Canada,Electronics,Laptops,Government,2,2080.26,4160.52,3264.24,896.28,21.54
ORD-03959,2022-03-25,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Small Business,1,50.68,50.68,35.74,14.94,29.48
ORD-08356,2022-03-25,2022,Q1,3,March,Europe,Spain,Electronics,Tablets,Government,1,321.7,321.7,232.91,88.79,27.6
ORD-00470,2022-03-25,2022,Q1,3,March,North America,United States,Furniture,Office Chairs,Government,5,514.24,2571.2,1642.17,929.03,36.13
ORD-06648,2022-03-25,2022,Q1,3,March,North America,Canada,Office Supplies,Pens & Markers,Government,4,32.52,130.08,61.18,68.9,52.96
ORD-08035,2022-03-25,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Printers & Ink,Corporate,2,61.95,123.9,75.79,48.11,38.83
ORD-03301,2022-03-25,2022,Q1,3,March,North America,Canada,Furniture,Desks,Government,1,978.07,978.07,647.99,330.08,33.75
ORD-08836,2022-03-26,2022,Q1,3,March,North America,United States,Electronics,Accessories,Consumer,1,15.18,15.18,12.72,2.46,16.23
ORD-02649,2022-03-26,2022,Q1,3,March,Asia Pacific,China,Clothing,Casual Wear,Government,1,67.82,67.82,32.76,35.06,51.69
ORD-03253,2022-03-26,2022,Q1,3,March,North America,Mexico,Furniture,Storage,Consumer,1,125.74,125.74,69.34,56.4,44.86
ORD-09495,2022-03-26,2022,Q1,3,March,Europe,Spain,Office Supplies,Paper & Notebooks,Small Business,1,14.31,14.31,9.15,5.16,36.06
ORD-06447,2022-03-26,2022,Q1,3,March,North America,Canada,Clothing,Accessories,Corporate,6,95.06,570.36,288.83,281.53,49.36
ORD-00845,2022-03-26,2022,Q1,3,March,Latin America,Colombia,Clothing,Sportswear,Corporate,1,128.68,128.68,68.83,59.85,46.51
ORD-02222,2022-03-26,2022,Q1,3,March,Europe,Germany,Furniture,Storage,Corporate,1,367.52,367.52,219.83,147.69,40.19
ORD-05898,2022-03-26,2022,Q1,3,March,Latin America,Brazil,Clothing,Sportswear,Small Business,1,38.54,38.54,16.97,21.57,55.97
ORD-06907,2022-03-26,2022,Q1,3,March,North America,Mexico,Electronics,Smartphones,Small Business,1,558.53,558.53,404.48,154.05,27.58
ORD-02803,2022-03-27,2022,Q1,3,March,Latin America,Brazil,Furniture,Storage,Government,5,376.39,1881.95,1241.1,640.85,34.05
ORD-08631,2022-03-27,2022,Q1,3,March,North America,Canada,Office Supplies,Paper & Notebooks,Government,2,7.68,15.36,7.45,7.91,51.51
ORD-00314,2022-03-27,2022,Q1,3,March,Latin America,Brazil,Electronics,Tablets,Small Business,5,393.6,1968.0,1542.51,425.49,21.62
ORD-03273,2022-03-27,2022,Q1,3,March,Latin America,Colombia,Clothing,Accessories,Small Business,2,44.77,89.54,53.2,36.34,40.58
ORD-04160,2022-03-27,2022,Q1,3,March,North America,Mexico,Furniture,Lighting,Corporate,1,77.21,77.21,50.55,26.66,34.53
ORD-03084,2022-03-27,2022,Q1,3,March,Europe,Germany,Electronics,Accessories,Corporate,1,21.77,21.77,15.4,6.37,29.28
ORD-08237,2022-03-27,2022,Q1,3,March,North America,Mexico,Furniture,Lighting,Government,2,49.52,99.04,71.41,27.63,27.9
ORD-09408,2022-03-27,2022,Q1,3,March,Asia Pacific,South Korea,Electronics,Accessories,Consumer,1,40.46,40.46,28.73,11.73,28.99
ORD-04598,2022-03-27,2022,Q1,3,March,Asia Pacific,China,Office Supplies,Pens & Markers,Government,1,20.51,20.51,11.13,9.38,45.75
ORD-07892,2022-03-27,2022,Q1,3,March,Asia Pacific,Japan,Furniture,Lighting,Government,1,75.8,75.8,56.02,19.78,26.1
ORD-05889,2022-03-27,2022,Q1,3,March,Europe,United Kingdom,Clothing,Formal Wear,Small Business,2,100.21,200.42,84.57,115.85,57.8
ORD-03454,2022-03-27,2022,Q1,3,March,North America,Canada,Clothing,Formal Wear,Small Business,1,103.52,103.52,60.7,42.82,41.37
ORD-01036,2022-03-27,2022,Q1,3,March,North America,United States,Electronics,Tablets,Consumer,2,103.24,206.48,159.33,47.15,22.84
ORD-08763,2022-03-28,2022,Q1,3,March,Europe,Italy,Furniture,Storage,Small Business,1,212.62,212.62,143.92,68.7,32.31
ORD-01547,2022-03-28,2022,Q1,3,March,North America,Mexico,Clothing,Accessories,Government,2,76.98,153.96,69.65,84.31,54.76
ORD-01677,2022-03-28,2022,Q1,3,March,North America,United States,Furniture,Lighting,Consumer,1,26.89,26.89,18.92,7.97,29.65
ORD-09078,2022-03-28,2022,Q1,3,March,Latin America,Argentina,Furniture,Office Chairs,Consumer,2,174.73,349.46,224.22,125.24,35.84
ORD-00153,2022-03-28,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Paper & Notebooks,Government,1,29.56,29.56,16.5,13.06,44.2
ORD-07249,2022-03-28,2022,Q1,3,March,Latin America,Brazil,Clothing,Formal Wear,Small Business,1,48.22,48.22,21.22,27.0,56.0
ORD-09412,2022-03-28,2022,Q1,3,March,Latin America,Chile,Furniture,Office Chairs,Consumer,2,211.46,422.92,274.84,148.08,35.01
ORD-09731,2022-03-28,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Organizers,Small Business,1,19.68,19.68,11.96,7.72,39.22
ORD-00625,2022-03-28,2022,Q1,3,March,North America,Mexico,Electronics,Accessories,Government,1,160.93,160.93,130.86,30.07,18.69
ORD-03848,2022-03-28,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Pens & Markers,Corporate,1,18.19,18.19,8.4,9.79,53.84
ORD-07528,2022-03-28,2022,Q1,3,March,Europe,Italy,Electronics,Tablets,Government,1,750.57,750.57,616.27,134.3,17.89
ORD-04699,2022-03-29,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Paper & Notebooks,Small Business,1,18.26,18.26,10.42,7.84,42.95
ORD-04112,2022-03-29,2022,Q1,3,March,Europe,Germany,Electronics,Accessories,Small Business,1,23.87,23.87,18.07,5.8,24.29
ORD-05487,2022-03-29,2022,Q1,3,March,Asia Pacific,South Korea,Clothing,Sportswear,Small Business,1,103.85,103.85,47.35,56.5,54.41
ORD-00781,2022-03-29,2022,Q1,3,March,North America,United States,Electronics,Accessories,Government,2,54.63,109.26,92.33,16.93,15.49
ORD-02309,2022-03-29,2022,Q1,3,March,Europe,France,Electronics,Smartphones,Consumer,1,256.57,256.57,196.28,60.29,23.5
ORD-05229,2022-03-29,2022,Q1,3,March,North America,United States,Office Supplies,Pens & Markers,Consumer,1,1.4,1.4,0.66,0.74,52.98
ORD-02730,2022-03-29,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Government,1,102.87,102.87,72.55,30.32,29.47
ORD-06483,2022-03-29,2022,Q1,3,March,Europe,Germany,Furniture,Storage,Corporate,1,265.35,265.35,189.84,75.51,28.46
ORD-03553,2022-03-29,2022,Q1,3,March,Europe,France,Furniture,Office Chairs,Consumer,1,153.99,153.99,86.04,67.95,44.12
ORD-09526,2022-03-29,2022,Q1,3,March,Latin America,Colombia,Electronics,Tablets,Government,1,391.78,391.78,319.21,72.57,18.52
ORD-02441,2022-03-29,2022,Q1,3,March,North America,Mexico,Office Supplies,Paper & Notebooks,Consumer,1,7.1,7.1,4.53,2.57,36.22
ORD-03030,2022-03-30,2022,Q1,3,March,Europe,Germany,Clothing,Accessories,Small Business,1,9.59,9.59,4.96,4.63,48.26
ORD-00726,2022-03-30,2022,Q1,3,March,Europe,Italy,Office Supplies,Organizers,Government,3,20.77,62.31,39.85,22.46,36.05
ORD-00725,2022-03-30,2022,Q1,3,March,Europe,Italy,Clothing,Casual Wear,Corporate,1,27.02,27.02,13.75,13.27,49.1
ORD-07221,2022-03-30,2022,Q1,3,March,North America,United States,Clothing,Accessories,Government,5,29.36,146.8,68.3,78.5,53.47
ORD-02080,2022-03-30,2022,Q1,3,March,Latin America,Chile,Clothing,Formal Wear,Small Business,2,161.06,322.12,174.8,147.32,45.73
ORD-00512,2022-03-30,2022,Q1,3,March,North America,Mexico,Clothing,Accessories,Small Business,1,43.67,43.67,21.52,22.15,50.72
ORD-02959,2022-03-30,2022,Q1,3,March,Europe,Italy,Office Supplies,Organizers,Government,1,18.97,18.97,11.12,7.85,41.37
ORD-05016,2022-03-30,2022,Q1,3,March,Latin America,Argentina,Clothing,Sportswear,Government,1,95.84,95.84,51.4,44.44,46.37
ORD-05243,2022-03-31,2022,Q1,3,March,Latin America,Argentina,Clothing,Accessories,Small Business,1,11.0,11.0,5.75,5.25,47.75
ORD-09106,2022-03-31,2022,Q1,3,March,Europe,Italy,Furniture,Storage,Consumer,1,91.4,91.4,59.17,32.23,35.26
ORD-01113,2022-03-31,2022,Q1,3,March,Asia Pacific,Australia,Clothing,Casual Wear,Corporate,1,36.62,36.62,18.14,18.48,50.46
ORD-06548,2022-03-31,2022,Q1,3,March,North America,United States,Electronics,Smartphones,Small Business,1,323.76,323.76,228.37,95.39,29.46
ORD-06060,2022-03-31,2022,Q1,3,March,Latin America,Brazil,Clothing,Casual Wear,Consumer,3,55.9,167.7,62.95,104.75,62.46
ORD-00477,2022-03-31,2022,Q1,3,March,North America,Mexico,Office Supplies,Printers & Ink,Government,1,148.93,148.93,77.4,71.53,48.03
ORD-00183,2022-03-31,2022,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Government,4,123.16,492.64,346.25,146.39,29.72
ORD-07432,2022-04-01,2022,Q2,4,April,North America,United States,Furniture,Lighting,Corporate,1,64.51,64.51,46.9,17.61,27.31
